hidden_layers,step_size,epoch,set_name,loss
2,0.1,85,subtrain,0.044803649187088
2,0.1,85,validation,0.2239192202687263
2,0.1,86,subtrain,0.0445957295596599
2,0.1,86,validation,0.2288074418902397
2,0.1,87,subtrain,0.0441453624516725
2,0.1,87,validation,0.2310572043061256
2,0.1,88,subtrain,0.0455807242542505
2,0.1,88,validation,0.2349401488900184
2,0.1,89,subtrain,0.0413227435201406
2,0.1,89,validation,0.2317252978682518
2,0.1,90,subtrain,0.0422628335654735
2,0.1,90,validation,0.2322639673948288
2,0.1,91,subtrain,0.0522630624473094
2,0.1,91,validation,0.2397653460502624
2,0.1,92,subtrain,0.0413851588964462
2,0.1,92,validation,0.2339827865362167
2,0.1,93,subtrain,0.0398152731359005
2,0.1,93,validation,0.2369411140680313
2,0.1,94,subtrain,0.0413215439766645
2,0.1,94,validation,0.2408964782953262
2,0.1,95,subtrain,0.0481028091162443
2,0.1,95,validation,0.2460233345627784
2,0.1,96,subtrain,0.0551179777830839
2,0.1,96,validation,0.2560838162899017
2,0.1,97,subtrain,0.0386571157723665
2,0.1,97,validation,0.2414354383945465
2,0.1,98,subtrain,0.0775738283991813
2,0.1,98,validation,0.2750372067093849
2,0.1,99,subtrain,0.0405546110123395
2,0.1,99,validation,0.2463784739375114
1,0.1,0,subtrain,0.4861277639865875
1,0.1,0,validation,0.4899612814188003
1,0.1,1,subtrain,0.3616175502538681
1,0.1,1,validation,0.3681455105543136
1,0.1,2,subtrain,0.3006874322891235
1,0.1,2,validation,0.3104269355535507
1,0.1,3,subtrain,0.2670639008283615
1,0.1,3,validation,0.2801396250724792
1,0.1,4,subtrain,0.2466356828808784
1,0.1,4,validation,0.2633131593465805
1,0.1,5,subtrain,0.2318939119577407
1,0.1,5,validation,0.2517819032073021
1,0.1,6,subtrain,0.2224594578146934
1,0.1,6,validation,0.2451691702008247
1,0.1,7,subtrain,0.2118777558207512
1,0.1,7,validation,0.2376309931278228
1,0.1,8,subtrain,0.2039771676063537
1,0.1,8,validation,0.2322110682725906
1,0.1,9,subtrain,0.1974927857518196
1,0.1,9,validation,0.2273034527897834
1,0.1,10,subtrain,0.1917732879519462
1,0.1,10,validation,0.2232312783598899
1,0.1,11,subtrain,0.186760202050209
1,0.1,11,validation,0.2197712361812591
1,0.1,12,subtrain,0.1825168803334236
1,0.1,12,validation,0.2172040790319442
1,0.1,13,subtrain,0.1792644336819648
1,0.1,13,validation,0.2163359746336937
1,0.1,14,subtrain,0.1753179877996444
1,0.1,14,validation,0.2134145423769951
1,0.1,15,subtrain,0.1720932871103286
1,0.1,15,validation,0.2108245268464088
1,0.1,16,subtrain,0.1691593527793884
1,0.1,16,validation,0.2081245556473732
1,0.1,17,subtrain,0.1660009399056434
1,0.1,17,validation,0.206822969019413
1,0.1,18,subtrain,0.1634074971079826
1,0.1,18,validation,0.205528937280178
1,0.1,19,subtrain,0.1611370518803596
1,0.1,19,validation,0.2046490460634231
1,0.1,20,subtrain,0.1587150394916534
1,0.1,20,validation,0.2029467299580574
1,0.1,21,subtrain,0.15669035166502
1,0.1,21,validation,0.2020683959126472
1,0.1,22,subtrain,0.1546658277511596
1,0.1,22,validation,0.2008815705776214
1,0.1,23,subtrain,0.1526489481329918
1,0.1,23,validation,0.2000071480870247
1,0.1,24,subtrain,0.1508598402142524
1,0.1,24,validation,0.1993396282196045
1,0.1,25,subtrain,0.1495333835482597
1,0.1,25,validation,0.1989353150129318
1,0.1,26,subtrain,0.1480172425508499
1,0.1,26,validation,0.1974814310669899
1,0.1,27,subtrain,0.1463855952024459
1,0.1,27,validation,0.1962514445185661
1,0.1,28,subtrain,0.1446416676044464
1,0.1,28,validation,0.1959626004099846
1,0.1,29,subtrain,0.1434076577425003
1,0.1,29,validation,0.1961457356810569
1,0.1,30,subtrain,0.1414792686700821
1,0.1,30,validation,0.1952306926250457
1,0.1,31,subtrain,0.1401967257261276
1,0.1,31,validation,0.1941050440073013
1,0.1,32,subtrain,0.1386518031358719
1,0.1,32,validation,0.1939468383789062
1,0.1,33,subtrain,0.1373369544744491
1,0.1,33,validation,0.1938841044902801
1,0.1,34,subtrain,0.1361205652356147
1,0.1,34,validation,0.1930457130074501
1,0.1,35,subtrain,0.1354395970702171
1,0.1,35,validation,0.1937520503997802
1,0.1,36,subtrain,0.1337095350027084
1,0.1,36,validation,0.1918845847249031
1,0.1,37,subtrain,0.1325337067246437
1,0.1,37,validation,0.1919083371758461
1,0.1,38,subtrain,0.1313864737749099
1,0.1,38,validation,0.1915384009480476
1,0.1,39,subtrain,0.1302575543522834
1,0.1,39,validation,0.1908978000283241
1,0.1,40,subtrain,0.1292764469981193
1,0.1,40,validation,0.1902354881167411
1,0.1,41,subtrain,0.1283379420638084
1,0.1,41,validation,0.189824178814888
1,0.1,42,subtrain,0.127146728336811
1,0.1,42,validation,0.1899172738194465
1,0.1,43,subtrain,0.1263490244746208
1,0.1,43,validation,0.1899628862738609
1,0.1,44,subtrain,0.1253155842423439
1,0.1,44,validation,0.1894140616059303
1,0.1,45,subtrain,0.1244606561958789
1,0.1,45,validation,0.1893324926495552
1,0.1,46,subtrain,0.1237730644643306
1,0.1,46,validation,0.1873611211776733
1,0.1,47,subtrain,0.1224159598350524
1,0.1,47,validation,0.1886172890663147
1,0.1,48,subtrain,0.1216319687664508
1,0.1,48,validation,0.1876451671123504
1,0.1,49,subtrain,0.120634127408266
1,0.1,49,validation,0.1872320547699928
1,0.1,50,subtrain,0.119841530919075
1,0.1,50,validation,0.1868503913283348
1,0.1,51,subtrain,0.1187637411057949
1,0.1,51,validation,0.1868134215474128
1,0.1,52,subtrain,0.1183818206191062
1,0.1,52,validation,0.186574675142765
1,0.1,53,subtrain,0.1176287829875946
1,0.1,53,validation,0.1860704645514488
1,0.1,54,subtrain,0.1166304424405098
1,0.1,54,validation,0.1865137070417404
1,0.1,55,subtrain,0.1158641688525676
1,0.1,55,validation,0.1864788979291916
1,0.1,56,subtrain,0.1150593720376491
1,0.1,56,validation,0.1864734962582588
1,0.1,57,subtrain,0.1153334453701973
1,0.1,57,validation,0.1876647472381591
1,0.1,58,subtrain,0.113542441278696
1,0.1,58,validation,0.1851274371147155
1,0.1,59,subtrain,0.1130834445357322
1,0.1,59,validation,0.1867351680994033
1,0.1,60,subtrain,0.1118732243776321
1,0.1,60,validation,0.1853891015052795
1,0.1,61,subtrain,0.1125394739210605
1,0.1,61,validation,0.187747947871685
1,0.1,62,subtrain,0.1117814481258392
1,0.1,62,validation,0.1873278170824051
1,0.1,63,subtrain,0.1100733950734138
1,0.1,63,validation,0.1858453676104545
1,0.1,64,subtrain,0.1091993115842342
1,0.1,64,validation,0.1847415640950203
1,0.1,65,subtrain,0.1094367951154708
1,0.1,65,validation,0.1837005540728569
1,0.1,66,subtrain,0.1082816384732723
1,0.1,66,validation,0.1838971301913261
1,0.1,67,subtrain,0.107321098446846
1,0.1,67,validation,0.1829627454280853
1,0.1,68,subtrain,0.106638241559267
1,0.1,68,validation,0.1833656877279281
1,0.1,69,subtrain,0.1060443930327892
1,0.1,69,validation,0.1831304132938385
1,0.1,70,subtrain,0.1052852049469947
1,0.1,70,validation,0.1838032528758049
1,0.1,71,subtrain,0.1054928787052631
1,0.1,71,validation,0.1849581450223922
1,0.1,72,subtrain,0.1043491140007972
1,0.1,72,validation,0.182950846850872
1,0.1,73,subtrain,0.1036636345088481
1,0.1,73,validation,0.1827184334397316
1,0.1,74,subtrain,0.1030142270028591
1,0.1,74,validation,0.183976337313652
1,0.1,75,subtrain,0.1021867543458938
1,0.1,75,validation,0.1832707822322845
1,0.1,76,subtrain,0.1017459332942962
1,0.1,76,validation,0.1835361048579216
1,0.1,77,subtrain,0.101702369749546
1,0.1,77,validation,0.1835876256227493
1,0.1,78,subtrain,0.100617840886116
1,0.1,78,validation,0.1832901835441589
1,0.1,79,subtrain,0.099953394383192
1,0.1,79,validation,0.1829807683825492
1,0.1,80,subtrain,0.099484521895647
1,0.1,80,validation,0.1831396967172622
1,0.1,81,subtrain,0.0990223214030265
1,0.1,81,validation,0.1838084384799003
1,0.1,82,subtrain,0.0984567776322364
1,0.1,82,validation,0.1834356635808944
1,0.1,83,subtrain,0.0999476909637451
1,0.1,83,validation,0.1854230985045433
1,0.1,84,subtrain,0.0973076969385147
1,0.1,84,validation,0.1832723841071128
1,0.1,85,subtrain,0.096672847867012
1,0.1,85,validation,0.1840143203735351
1,0.1,86,subtrain,0.0971873253583908
1,0.1,86,validation,0.1846519857645034
1,0.1,87,subtrain,0.097208846360445
1,0.1,87,validation,0.1864575520157814
1,0.1,88,subtrain,0.0954119898378849
1,0.1,88,validation,0.1840300634503364
1,0.1,89,subtrain,0.0947011262178421
1,0.1,89,validation,0.1836504787206649
1,0.1,90,subtrain,0.0941862165927887
1,0.1,90,validation,0.1843487098813057
1,0.1,91,subtrain,0.0939169265329837
1,0.1,91,validation,0.1845710054039955
1,0.1,92,subtrain,0.0936368778347969
1,0.1,92,validation,0.1848668977618217
1,0.1,93,subtrain,0.0929635539650917
1,0.1,93,validation,0.1845996454358101
1,0.1,94,subtrain,0.092164508998394
1,0.1,94,validation,0.1838940232992172
1,0.1,95,subtrain,0.0917238146066665
1,0.1,95,validation,0.1834142357110977
1,0.1,96,subtrain,0.0912161096930503
1,0.1,96,validation,0.1844384223222732
1,0.1,97,subtrain,0.0907085053622722
1,0.1,97,validation,0.1842001378536224
1,0.1,98,subtrain,0.0906463153660297
1,0.1,98,validation,0.1839892193675041
1,0.1,99,subtrain,0.0897396467626094
1,0.1,99,validation,0.1839469075202942
1,0.01,0,subtrain,0.6722030341625214
1,0.01,0,validation,0.6690355539321899
1,0.01,1,subtrain,0.6441876292228699
1,0.01,1,validation,0.6417689323425293
1,0.01,2,subtrain,0.6202372312545776
1,0.01,2,validation,0.6184967458248138
1,0.01,3,subtrain,0.5985589027404785
1,0.01,3,validation,0.5976256728172302
1,0.01,4,subtrain,0.5782999694347382
1,0.01,4,validation,0.5781556963920593
1,0.01,5,subtrain,0.5587576031684875
1,0.01,5,validation,0.5593565404415131
1,0.01,6,subtrain,0.540012925863266
1,0.01,6,validation,0.5412343144416809
1,0.01,7,subtrain,0.5218159258365631
1,0.01,7,validation,0.5236149728298187
1,0.01,8,subtrain,0.5042905807495117
1,0.01,8,validation,0.5066536068916321
1,0.01,9,subtrain,0.487504169344902
1,0.01,9,validation,0.4904459714889526
1,0.01,10,subtrain,0.4712445884943008
1,0.01,10,validation,0.4746795147657394
1,0.01,11,subtrain,0.4557267427444458
1,0.01,11,validation,0.4596605002880096
1,0.01,12,subtrain,0.4411110579967499
1,0.01,12,validation,0.4454716742038727
1,0.01,13,subtrain,0.4272211492061615
1,0.01,13,validation,0.4320216625928879
1,0.01,14,subtrain,0.4142472594976425
1,0.01,14,validation,0.4194441139698028
1,0.01,15,subtrain,0.4020705968141556
1,0.01,15,validation,0.4076482206583023
1,0.01,16,subtrain,0.3907360881567001
1,0.01,16,validation,0.3967087268829345
1,0.01,17,subtrain,0.380051776766777
1,0.01,17,validation,0.3863842040300369
1,0.01,18,subtrain,0.3701775521039963
1,0.01,18,validation,0.3768589049577713
1,0.01,19,subtrain,0.3610946983098984
1,0.01,19,validation,0.3681293874979019
1,0.01,20,subtrain,0.3524820804595947
1,0.01,20,validation,0.3598643392324447
1,0.01,21,subtrain,0.3446230292320251
1,0.01,21,validation,0.3523252159357071
1,0.01,22,subtrain,0.3373098820447922
1,0.01,22,validation,0.3453133702278137
1,0.01,23,subtrain,0.3304696977138519
1,0.01,23,validation,0.3387702256441116
1,0.01,24,subtrain,0.3240968734025955
1,0.01,24,validation,0.3326852470636368
1,0.01,25,subtrain,0.3181567341089248
1,0.01,25,validation,0.3270382285118103
1,0.01,26,subtrain,0.3126401007175445
1,0.01,26,validation,0.3218307197093963
1,0.01,27,subtrain,0.3075072765350342
1,0.01,27,validation,0.3169947862625122
1,0.01,28,subtrain,0.3026701956987381
1,0.01,28,validation,0.3124565482139587
1,0.01,29,subtrain,0.2981566190719604
1,0.01,29,validation,0.3082432448863983
1,0.01,30,subtrain,0.2938803434371948
1,0.01,30,validation,0.30427947640419
1,0.01,31,subtrain,0.2898942828178406
1,0.01,31,validation,0.3006096184253692
1,0.01,32,subtrain,0.2861204743385315
1,0.01,32,validation,0.2971673011779785
1,0.01,33,subtrain,0.2825689613819122
1,0.01,33,validation,0.2938944399356842
1,0.01,34,subtrain,0.2792364805936813
1,0.01,34,validation,0.2908604890108108
1,0.01,35,subtrain,0.2760497033596039
1,0.01,35,validation,0.287981778383255
1,0.01,36,subtrain,0.2730222642421722
1,0.01,36,validation,0.2852655053138733
1,0.01,37,subtrain,0.2701297998428345
1,0.01,37,validation,0.2826806455850601
1,0.01,38,subtrain,0.2674129754304886
1,0.01,38,validation,0.2802783846855163
1,0.01,39,subtrain,0.2648930251598358
1,0.01,39,validation,0.2780763655900955
1,0.01,40,subtrain,0.2624412029981613
1,0.01,40,validation,0.2759495824575424
1,0.01,41,subtrain,0.2600739747285843
1,0.01,41,validation,0.2739011943340301
1,0.01,42,subtrain,0.2577864080667496
1,0.01,42,validation,0.2719421237707138
1,0.01,43,subtrain,0.2556149214506149
1,0.01,43,validation,0.2700733989477157
1,0.01,44,subtrain,0.2535077631473541
1,0.01,44,validation,0.2683203816413879
1,0.01,45,subtrain,0.2515142783522606
1,0.01,45,validation,0.2666391134262085
1,0.01,46,subtrain,0.2496134266257286
1,0.01,46,validation,0.2650419026613235
1,0.01,47,subtrain,0.2477781102061271
1,0.01,47,validation,0.2635658532381058
1,0.01,48,subtrain,0.2459883764386177
1,0.01,48,validation,0.2621307820081711
1,0.01,49,subtrain,0.2442689761519432
1,0.01,49,validation,0.2607687264680862
1,0.01,50,subtrain,0.2425982281565666
1,0.01,50,validation,0.2594478875398636
1,0.01,51,subtrain,0.2409818023443222
1,0.01,51,validation,0.2581559121608734
1,0.01,52,subtrain,0.2394883036613464
1,0.01,52,validation,0.2569928914308548
1,0.01,53,subtrain,0.2380219027400016
1,0.01,53,validation,0.2558475136756897
1,0.01,54,subtrain,0.2365540638566017
1,0.01,54,validation,0.2546999678015709
1,0.01,55,subtrain,0.2351210415363311
1,0.01,55,validation,0.2535890713334083
1,0.01,56,subtrain,0.2337479218840599
1,0.01,56,validation,0.2525353953242302
1,0.01,57,subtrain,0.2324203774333
1,0.01,57,validation,0.2515140101313591
1,0.01,58,subtrain,0.2311025112867355
1,0.01,58,validation,0.250515416264534
1,0.01,59,subtrain,0.2298292219638824
1,0.01,59,validation,0.2495356127619743
1,0.01,60,subtrain,0.2286059409379959
1,0.01,60,validation,0.2485950887203216
1,0.01,61,subtrain,0.227408081293106
1,0.01,61,validation,0.2476984485983848
1,0.01,62,subtrain,0.2262385487556457
1,0.01,62,validation,0.2468362525105476
1,0.01,63,subtrain,0.2251006960868835
1,0.01,63,validation,0.2460071519017219
1,0.01,64,subtrain,0.2239829525351524
1,0.01,64,validation,0.2452095970511436
1,0.01,65,subtrain,0.2228980436921119
1,0.01,65,validation,0.2444195225834846
1,0.01,66,subtrain,0.2218405455350875
1,0.01,66,validation,0.2436865344643592
1,0.01,67,subtrain,0.2207998409867286
1,0.01,67,validation,0.2429455518722534
1,0.01,68,subtrain,0.2197862565517425
1,0.01,68,validation,0.242219366133213
1,0.01,69,subtrain,0.2187638357281685
1,0.01,69,validation,0.2415795549750328
1,0.01,70,subtrain,0.2177819460630417
1,0.01,70,validation,0.2409098595380783
1,0.01,71,subtrain,0.2168248742818832
1,0.01,71,validation,0.2402311339974403
1,0.01,72,subtrain,0.2159028574824333
1,0.01,72,validation,0.2395803928375244
1,0.01,73,subtrain,0.2149789407849311
1,0.01,73,validation,0.2389561459422111
1,0.01,74,subtrain,0.2140796855092048
1,0.01,74,validation,0.2383479475975036
1,0.01,75,subtrain,0.2131879553198814
1,0.01,75,validation,0.2377428263425827
1,0.01,76,subtrain,0.2123144119977951
1,0.01,76,validation,0.2371779233217239
1,0.01,77,subtrain,0.2114555835723877
1,0.01,77,validation,0.236595794558525
1,0.01,78,subtrain,0.2106108292937278
1,0.01,78,validation,0.236000582575798
1,0.01,79,subtrain,0.2097650244832039
1,0.01,79,validation,0.2354588881134987
1,0.01,80,subtrain,0.2089539244771003
1,0.01,80,validation,0.234872780740261
1,0.01,81,subtrain,0.2081486359238624
1,0.01,81,validation,0.2343360334634781
1,0.01,82,subtrain,0.2073488309979438
1,0.01,82,validation,0.2338210269808769
1,0.01,83,subtrain,0.2065799385309219
1,0.01,83,validation,0.2332869172096252
1,0.01,84,subtrain,0.2058229520916938
1,0.01,84,validation,0.2327920272946357
1,0.01,85,subtrain,0.2050910592079162
1,0.01,85,validation,0.2323071137070655
1,0.01,86,subtrain,0.2043650671839714
1,0.01,86,validation,0.2318248674273491
1,0.01,87,subtrain,0.2036502137780189
1,0.01,87,validation,0.2313480228185653
1,0.01,88,subtrain,0.2029500305652618
1,0.01,88,validation,0.2308944463729858
1,0.01,89,subtrain,0.2022593468427658
1,0.01,89,validation,0.2304384708404541
1,0.01,90,subtrain,0.2015853226184845
1,0.01,90,validation,0.2300375029444694
1,0.01,91,subtrain,0.2009274959564209
1,0.01,91,validation,0.229629136621952
1,0.01,92,subtrain,0.2002697512507438
1,0.01,92,validation,0.2291918918490409
1,0.01,93,subtrain,0.199621170759201
1,0.01,93,validation,0.2288011014461517
1,0.01,94,subtrain,0.1989828869700431
1,0.01,94,validation,0.2283796072006225
1,0.01,95,subtrain,0.1983671560883522
1,0.01,95,validation,0.2279901430010795
1,0.01,96,subtrain,0.1977408751845359
1,0.01,96,validation,0.2275773659348487
1,0.01,97,subtrain,0.1971361935138702
1,0.01,97,validation,0.2271675243973732
1,0.01,98,subtrain,0.1965368837118148
1,0.01,98,validation,0.2268021777272224
1,0.01,99,subtrain,0.1959278583526611
1,0.01,99,validation,0.226408489048481
2,0.01,0,subtrain,0.6766141653060913
2,0.01,0,validation,0.6784648895263672
2,0.01,1,subtrain,0.6682197451591492
2,0.01,1,validation,0.6700164675712585
2,0.01,2,subtrain,0.6608148515224457
2,0.01,2,validation,0.6626407504081726
2,0.01,3,subtrain,0.6535306572914124
2,0.01,3,validation,0.6553778052330017
2,0.01,4,subtrain,0.646483451128006
2,0.01,4,validation,0.6484151780605316
2,0.01,5,subtrain,0.6392047703266144
2,0.01,5,validation,0.6412039995193481
2,0.01,6,subtrain,0.6317321956157684
2,0.01,6,validation,0.6338779330253601
2,0.01,7,subtrain,0.6237757503986359
2,0.01,7,validation,0.6260707974433899
2,0.01,8,subtrain,0.6151039004325867
2,0.01,8,validation,0.6175453662872314
2,0.01,9,subtrain,0.6057807505130768
2,0.01,9,validation,0.6083836555480957
2,0.01,10,subtrain,0.595616489648819
2,0.01,10,validation,0.5984302163124084
2,0.01,11,subtrain,0.5844660103321075
2,0.01,11,validation,0.5875054895877838
2,0.01,12,subtrain,0.5723762512207031
2,0.01,12,validation,0.5756955444812775
2,0.01,13,subtrain,0.55934739112854
2,0.01,13,validation,0.5629010498523712
2,0.01,14,subtrain,0.5453189313411713
2,0.01,14,validation,0.5491214990615845
2,0.01,15,subtrain,0.5302932262420654
2,0.01,15,validation,0.5344416797161102
2,0.01,16,subtrain,0.5145636945962906
2,0.01,16,validation,0.5190089046955109
2,0.01,17,subtrain,0.4979270696640014
2,0.01,17,validation,0.5027373731136322
2,0.01,18,subtrain,0.4806690067052841
2,0.01,18,validation,0.4858093112707138
2,0.01,19,subtrain,0.4632302820682525
2,0.01,19,validation,0.4686474204063415
2,0.01,20,subtrain,0.4458307325839996
2,0.01,20,validation,0.4515285193920135
2,0.01,21,subtrain,0.4287464022636413
2,0.01,21,validation,0.434706300497055
2,0.01,22,subtrain,0.4121439605951309
2,0.01,22,validation,0.4183476716279983
2,0.01,23,subtrain,0.3962447792291641
2,0.01,23,validation,0.4026894122362137
2,0.01,24,subtrain,0.3811575174331665
2,0.01,24,validation,0.3878268450498581
2,0.01,25,subtrain,0.3671071380376816
2,0.01,25,validation,0.3739781826734543
2,0.01,26,subtrain,0.3540261089801788
2,0.01,26,validation,0.3610721528530121
2,0.01,27,subtrain,0.3420774042606354
2,0.01,27,validation,0.3493232429027557
2,0.01,28,subtrain,0.3310684412717819
2,0.01,28,validation,0.3385245651006698
2,0.01,29,subtrain,0.32115039229393
2,0.01,29,validation,0.3288056403398514
2,0.01,30,subtrain,0.3119996041059494
2,0.01,30,validation,0.3199002891778946
2,0.01,31,subtrain,0.3037142604589462
2,0.01,31,validation,0.3119115978479385
2,0.01,32,subtrain,0.2962329834699631
2,0.01,32,validation,0.3047365695238113
2,0.01,33,subtrain,0.2894013971090317
